tweet_id,favorites,retweet_count
734787690684657664,13466,6925
734776360183431168,2686,593
734559631394082816,1606,433
733828123016450049,3853,854
733822306246479872,3937,1106
733482008106668032,3369,1042
733460102733135873,4512,1409
733109485275860992,45534,17402
732732193018155009,2613,588
732726085725589504,3787,969
732585889486888962,3950,849
732375214819057664,8655,2761
732005617171337216,15999,5998
731285275100512256,3733,1075
731156023742988288,4107,1392
730924654643314689,6564,2173
730573383004487680,5275,2372
730427201120833536,3718,1146
730211855403241472,4099,1150
730196704625098752,5232,2117
729854734790754305,4310,1223
729838605770891264,1823,418
729823566028484608,4275,1362
729463711119904772,6220,2523
729113531270991872,2019,361
728986383096946689,3395,893
728760639972315136,4994,1858
728751179681943552,2990,741
728653952833728512,3548,1140
728409960103686147,5278,2206
728387165835677696,3933,1046
728046963732717569,4625,1289
728035342121635841,4861,1836
728015554473250816,4398,1197
727685679342333952,3137,698
727644517743104000,6317,1916
727524757080539137,4788,1340
727314416056803329,3551,817
727286334147182592,3247,900
727175381690781696,4136,1497
727155742655025152,3895,1454
726935089318363137,7358,2680
726887082820554753,4108,1646
726828223124897792,3799,1099
726224900189511680,4722,1270
725842289046749185,7541,2897
725786712245440512,4452,1489
725729321944506368,5542,1949
725458796924002305,1511,681
724983749226668032,3962,1432
724771698126512129,2537,701
724405726123311104,5681,1805
724049859469295616,4641,1938
724046343203856385,2849,608
724004602748780546,4479,1735
723912936180330496,4150,1343
723688335806480385,8261,3263
723673163800948736,3235,978
723179728551723008,5668,2055
722974582966214656,4393,1719
722613351520608256,5296,1791
721503162398597120,4988,2057
721001180231503872,2695,672
720785406564900865,3328,843
720775346191278080,2647,743
720415127506415616,4407,1636
720389942216527872,6853,2764
720340705894408192,3065,1067
720059472081784833,4156,1238
720043174954147842,5236,2192
719991154352222208,5171,1921
719704490224398336,4879,1588
719551379208073216,5406,2119
719367763014393856,2979,806
719339463458033665,4709,1368
719332531645071360,3647,1044
718971898235854848,3733,1204
718939241951195136,5607,1921
718631497683582976,20255,8862
718613305783398402,2617,528
718540630683709445,2664,1107
718460005985447936,2889,583
718454725339934721,5214,1644
718246886998687744,2057,549
718234618122661888,4134,1094
717841801130979328,2617,652
717790033953034240,3103,1237
717537687239008257,6158,2015
717428917016076293,1707,498
717421804990701568,3375,924
717047459982213120,6698,2085
717009362452090881,3495,1073
716802964044845056,4559,1282
716791146589110272,5906,1518
716730379797970944,1309,461
716447146686459905,14030,6435
716439118184652801,2524,241
716285507865542656,2972,1193
716080869887381504,5225,1910
715928423106027520,3425,960
715758151270801409,3993,1562
715733265223708672,4983,1857
715704790270025728,2995,619
715696743237730304,4177,1414
715680795826982913,4620,1776
715360349751484417,5845,1720
715342466308784130,3228,749
715220193576927233,2573,717
715200624753819648,5473,2061
715009755312439296,4457,1357
714982300363173890,4013,1132
714962719905021952,7867,4686
714957620017307648,4423,1552
714631576617938945,3495,1093
714606013974974464,3870,1018
714485234495041536,2899,1274
714258258790387713,3213,787
714251586676113411,3497,918
714214115368108032,2429,963
714141408463036416,4594,1533
713919462244790272,3496,851
713909862279876608,2042,598
713900603437621249,3017,813
713761197720473600,5207,1504
713411074226274305,4713,1411
713177543487135744,7703,3107
713175907180089344,4764,1594
712809025985978368,19921,7385
712717840512598017,13225,5461
712668654853337088,4447,1330
712438159032893441,5687,1709
712309440758808576,262,25
712097430750289920,4068,1139
712092745624633345,3151,991
712085617388212225,3456,535
712065007010385924,2419,689
711998809858043904,0,137
711968124745228288,8613,2530
711743778164514816,3042,1078
711732680602345472,9532,4524
711694788429553666,35157,19997
711652651650457602,4142,1008
711363825979756544,3918,1252
711306686208872448,3535,800
711008018775851008,3207,686
710997087345876993,4869,1528
710844581445812225,2729,752
710833117892898816,2883,588
710658690886586372,2468,618
710609963652087808,5132,2569
710588934686908417,4881,2055
710296729921429505,2531,805
710283270106132480,2274,567
710272297844797440,4845,1379
710269109699739648,2571,1232
710153181850935296,3104,972
710140971284037632,2957,980
710117014656950272,5889,2185
709918798883774466,3192,1177
709901256215666688,718,109
709852847387627521,3749,1306
709566166965075968,3777,1327
709556954897764353,3512,1165
709519240576036864,1592,263
709449600415961088,2381,647
709409458133323776,2805,764
709225125749587968,2562,628
709207347839836162,13481,6402
709198395643068416,2581,703
709179584944730112,2154,740
709158332880297985,2188,454
709042156699303936,5105,1804
708853462201716736,1913,720
708845821941387268,3176,984
708834316713893888,1823,551
708810915978854401,17680,7632
708738143638450176,2931,892
708711088997666817,2727,800
708479650088034305,2723,745
708469915515297792,3295,898
708400866336894977,17156,11075
708356463048204288,3863,1482
708349470027751425,2521,809
708149363256774660,4571,1691
708130923141795840,3629,920
708119489313951744,2876,1070
708109389455101952,2074,592
708026248782585858,4676,2111
707995814724026368,3319,1229
707983188426153984,51,2
707969809498152960,2887,1065
707776935007539200,3512,1041
707741517457260545,2663,672
707738799544082433,4395,2710
707693576495472641,3668,1096
707629649552134146,2767,963
707610948723478529,18182,7051
707420581654872064,2442,769
707411934438625280,2437,655
707387676719185920,3758,1437
707377100785885184,3525,1181
707315916783140866,2647,705
707297311098011648,2951,881
707059547140169728,2755,742
707038192327901184,2357,880
707021089608753152,4347,1508
707014260413456384,2461,648
706904523814649856,15621,8611
706901761596989440,2220,662
706681918348251136,3554,1063
706644897839910912,2764,1202
706593038911545345,2312,692
706538006853918722,3709,1542
706516534877929472,3322,1132
706346369204748288,3694,1009
706310011488698368,23002,8781
706291001778950144,1820,511
706265994973601792,2920,1005
706169069255446529,4202,2441
706166467411222528,5518,1767
706153300320784384,1599,421
705975130514706432,3328,812
705970349788291072,3371,979
705898680587526145,2543,622
705786532653883392,2093,583
705591895322394625,3400,1270
705475953783398401,3176,1013
705442520700944385,4779,1816
705428427625635840,4094,1868
705239209544720384,3216,823
705223444686888960,2766,882
705102439679201280,2307,566
705066031337840642,2329,664
704871453724954624,4528,1221
704859558691414016,2419,601
704847917308362754,5484,1688
704819833553219584,2836,1107
704761120771465216,7130,3184
704499785726889984,3154,1095
704491224099647488,820,94
704480331685040129,3647,1162
704364645503647744,8627,3901
704347321748819968,1696,386
704134088924532736,1623,509
704113298707505153,1988,616
704054845121142784,3137,1004
703774238772166656,1980,511
703769065844768768,3535,1248
703631701117943808,2786,758
703611486317502464,4141,1668
703425003149250560,4085,1518
703407252292673536,2644,762
703382836347330562,3765,1254
703356393781329922,2046,424
703268521220972544,2111,609
703079050210877440,7926,3392
703041949650034688,28400,13791
702932127499816960,2779,797
702899151802126337,1736,495
702684942141153280,3453,1183
702671118226825216,2349,617
702598099714314240,11105,3612
702539513671897089,3078,1056
702332542343577600,3433,1708
702321140488925184,3531,1133
702276748847800320,2656,837
702217446468493312,5164,1474
701981390485725185,3692,1085
701952816642965504,4098,1118
701889187134500865,3830,1515
701805642395348998,3680,1859
701601587219795968,2240,506
701570477911896070,3022,1028
701545186879471618,2843,665
701214700881756160,13167,5649
700890391244103680,2389,632
700864154249383937,2782,671
700847567345688576,2608,546
700796979434098688,2613,1050
700747788515020802,24567,10327
700518061187723268,2826,876
700505138482569216,2444,626
700462010979500032,4455,1976
700167517596164096,2844,820
700151421916807169,2407,729
700143752053182464,8107,3033
700062718104104960,2835,761
700029284593901568,2219,638
700002074055016451,3550,1479
699801817392291840,3275,1063
699788877217865730,2415,543
699779630832685056,2975,1363
699775878809702401,2102,670
699691744225525762,11015,5048
699446877801091073,6372,2872
699434518667751424,2331,560
699423671849451520,1473,365
699413908797464576,2215,678
699370870310113280,2014,482
699323444782047232,3391,954
699088579889332224,2399,692
699079609774645248,2627,719
699072405256409088,3229,1301
699060279947165696,4060,1994
699036661657767936,2804,1312
698989035503689728,3636,1082
698953797952008193,2906,988
698907974262222848,2728,680
698710712454139905,2657,753
698703483621523456,1560,415
698635131305795584,1377,374
698549713696649216,2488,682
698355670425473025,2005,494
698342080612007937,2434,1042
698262614669991936,5098,2214
698195409219559425,18022,6566
698178924120031232,3018,810
697995514407682048,1635,364
697990423684476929,3528,1421
697943111201378304,2579,756
697881462549430272,3242,1302
697630435728322560,1873,593
697616773278015490,3390,1113
697596423848730625,3248,1382
697575480820686848,2197,555
697516214579523584,2229,1247
697482927769255936,2601,745
697463031882764288,3666,1513
697270446429966336,5015,2042
697259378236399616,3534,1097
697255105972801536,3246,1276
697242256848379904,2701,734
696900204696625153,3434,1126
696894894812565505,2527,740
696886256886657024,5185,1969
696877980375769088,2627,782
696754882863349760,1579,389
696744641916489729,2239,1046
696713835009417216,2554,722
696518437233913856,4194,1852
696490539101908992,1313,163
696488710901260288,2730,1136
696405997980676096,3455,1251
696100768806522880,2081,728
695816827381944320,3220,1283
695794761660297217,3416,856
695767669421768709,2011,819
695629776980148225,4914,2324
695446424020918272,4669,1987
695409464418041856,9247,3918
695314793360662529,3917,1625
695095422348574720,2826,674
695074328191332352,3057,1210
695064344191721472,1726,661
695051054296211456,2864,866
694925794720792577,2898,1010
694905863685980160,2972,1030
694669722378485760,38269,15893
694356675654983680,1618,317
694352839993344000,2187,683
694342028726001664,1687,533
694329668942569472,2155,550
694206574471057408,4500,2244
694183373896572928,3160,1019
694001791655137281,3634,1138
693993230313091072,2008,445
693942351086120961,1856,406
693647888581312512,2897,652
693644216740769793,1443,142
693642232151285760,2732,457
693629975228977152,2632,880
693622659251335168,1655,407
693590843962331137,5447,2162
693582294167244802,1765,283
693486665285931008,1904,686
693280720173801472,3602,1364
693267061318012928,2558,900
693262851218264065,2394,551
693231807727280129,3071,810
693155686491000832,8482,3525
693109034023534592,1845,672
693095443459342336,2011,508
692919143163629568,2862,818
692905862751522816,2620,969
692901601640583168,1927,663
692894228850999298,2448,885
692828166163931137,3091,965
692752401762250755,7340,4008
692568918515392513,4653,1687
692535307825213440,3434,1491
692530551048294401,1983,461
692423280028966913,1585,254
692417313023332352,10071,3818
692187005137076224,2704,903
692158366030913536,2311,879
692142790915014657,1761,430
692041934689402880,3645,1396
692017291282812928,3081,1054
691820333922455552,4238,1808
691793053716221953,8746,4621
691756958957883396,3110,1128
691675652215414786,2077,561
691483041324204033,2550,632
691459709405118465,4358,1262
691444869282295808,2843,935
691416866452082688,20818,8424
691321916024623104,2776,727
691096613310316544,3186,984
691090071332753408,1834,375
690989312272396288,6363,3164
690959652130045952,3841,1385
690938899477221376,4449,2196
690932576555528194,3530,1119
690735892932222976,4047,1410
690728923253055490,2328,572
690690673629138944,2492,870
690649993829576704,1406,309
690607260360429569,312,19
690597161306841088,2110,661
690400367696297985,2002,497
690374419777196032,3489,952
690360449368465409,2860,979
690348396616552449,1613,559
690248561355657216,1809,455
690021994562220032,2999,1142
690015576308211712,2688,812
690005060500217858,3921,1860
689999384604450816,1529,414
689993469801164801,1574,505
689977555533848577,1461,490
689905486972461056,2603,764
689877686181715968,3237,1308
689835978131935233,2322,830
689661964914655233,3432,1015
689659372465688576,11187,4294
689623661272240129,2404,717
689599056876867584,12517,6086
689557536375177216,2212,509
689517482558820352,3644,1572
689289219123089408,2421,1022
689283819090870273,3533,1219
689280876073582592,2145,791
689275259254616065,1245,272
689255633275777024,2758,1184
689154315265683456,3291,1105
689143371370250240,2184,571
688916208532455424,2931,960
688908934925697024,2271,851
688898160958271489,2257,868
688894073864884227,2400,773
688828561667567616,1476,407
688804835492233216,1027,217
688789766343622656,2378,729
688547210804498433,2800,771
688519176466644993,2473,802
688385280030670848,9998,4908
688211956440801280,2384,924
688179443353796608,2270,647
688116655151435777,3024,864
688064179421470721,1840,397
687841446767013888,5883,2793
687826841265172480,2929,1255
687818504314159109,2696,1058
687807801670897665,2569,770
687732144991551489,1889,727
687704180304273409,2620,932
687664829264453632,2084,566
687494652870668288,2057,635
687480748861947905,1717,275
687476254459715584,2126,595
687460506001633280,2194,595
687399393394311168,2035,689
687317306314240000,21635,10115
687312378585812992,4676,2096
687127927494963200,5876,2524
687124485711986689,2324,557
687109925361856513,6237,2724
687102708889812993,2513,1093
687096057537363968,2406,674
686947101016735744,9256,3497
686760001961103360,3771,1516
686749460672679938,3739,1619
686730991906516992,4459,1318
686683045143953408,3010,885
686618349602762752,3954,1502
686606069955735556,2028,595
686394059078897668,1891,754
686386521809772549,3484,977
686377065986265092,2382,623
686358356425093120,2359,753
686286779679375361,4299,1843
686050296934563840,2369,814
686035780142297088,1247,134
686034024800862208,3349,1295
686007916130873345,2652,462
686003207160610816,1957,707
685973236358713344,2268,590
685943807276412928,1760,678
685906723014619143,8094,3212
685681090388975616,2179,140
685667379192414208,2511,638
685663452032069632,3487,1611
685641971164143616,3149,856
685547936038666240,35458,17304
685532292383666176,3265,1272
685325112850124800,10224,4412
685321586178670592,2850,714
685315239903100929,3595,1192
685307451701334016,2216,486
685268753634967552,3340,1336
685198997565345792,2498,737
685169283572338688,4398,1579
684969860808454144,2467,423
684959798585110529,7165,3451
684940049151070208,3450,1155
684926975086034944,3770,528
684914660081053696,3761,1614
684902183876321280,2015,590
684880619965411328,2256,913
684830982659280897,37749,23832
684800227459624960,2916,1090
684594889858887680,9627,3909
684588130326986752,4425,1554
684567543613382656,3234,1370
684538444857667585,2850,1063
684481074559381504,4149,1293
684460069371654144,2123,614
684241637099323392,8786,3639
684225744407494656,1334,234
684222868335505415,4134,1528
684200372118904832,2336,1137
684195085588783105,2059,574
684188786104872960,3739,1302
684177701129875456,2170,742
684147889187209216,3199,1654
684122891630342144,2135,526
684097758874210310,4417,1585
683857920510050305,4073,1229
683852578183077888,2063,388
683849932751646720,2820,1083
683834909291606017,2816,1224
683828599284170753,2995,1162
683773439333797890,3604,1488
683742671509258241,7011,3677
683515932363329536,7902,3206
683498322573824003,3397,1058
683481228088049664,2821,1090
683462770029932544,2615,742
683449695444799489,4182,1774
683391852557561860,8175,2631
683357973142474752,3161,1037
683142553609318400,3094,1151
683111407806746624,3656,1010
683098815881154561,2324,717
683078886620553216,2130,617
683030066213818368,2316,807
682962037429899265,39850,18472
682808988178739200,1905,205
682788441537560576,2652,1234
682750546109968385,1632,479
682697186228989953,1411,393
682662431982772225,3267,1181
682638830361513985,2208,660
682429480204398592,3683,1281
682406705142087680,8147,1952
682393905736888321,2389,753
682389078323662849,1790,512
682303737705140231,3304,1102
682259524040966145,4476,1351
682242692827447297,3489,1302
682088079302213632,19698,10955
682059653698686977,5322,1873
682047327939461121,3448,1063
682032003584274432,7070,2230
682003177596559360,3381,1678
681981167097122816,2966,1133
681891461017812993,2646,921
681694085539872773,13735,4453
681679526984871937,1885,489
681654059175129088,2838,1026
681610798867845120,2052,520
681579835668455424,3808,1450
681523177663676416,15391,6430
681340665377193984,1763,306
681339448655802368,9983,4479
681320187870711809,2853,842
681302363064414209,4241,2021
681297372102656000,3418,1059
681281657291280384,3445,1215
681261549936340994,1558,300
681242418453299201,1607,603
681231109724700672,2564,531
681193455364796417,3983,1641
680970795137544192,2600,726
680959110691590145,4889,2196
680940246314430465,3460,1170
680934982542561280,2230,486
680913438424612864,2557,683
680889648562991104,1894,404
680836378243002368,3686,1478
680805554198020098,2320,732
680801747103793152,2541,909
680798457301471234,3062,1151
680609293079592961,2825,790
680583894916304897,3862,1477
680497766108381184,4545,2114
680494726643068929,1839,531
680473011644985345,2714,823
680440374763077632,1551,553
680221482581123072,1563,320
680206703334408192,3039,1293
680191257256136705,2297,563
680176173301628928,4181,1723
680161097740095489,2477,807
680145970311643136,3877,1918
680130881361686529,2461,1045
680115823365742593,2901,1006
680100725817409536,3812,1510
680085611152338944,13686,9795
680070545539371008,2754,964
680055455951884288,17911,7853
679877062409191424,2106,706
679872969355714560,2318,728
679862121895714818,2632,685
679854723806179328,3075,1357
679844490799091713,2539,861
679828447187857408,38869,15432
679777920601223168,3307,1238
679736210798047232,2247,883
679729593985699840,2315,909
679722016581222400,1773,521
679530280114372609,5098,2285
679527802031484928,2844,803
679511351870550016,3613,1420
679503373272485890,3394,1633
679475951516934144,2250,704
679462823135686656,34086,20746
679405845277462528,2546,1332
679158373988876288,23037,8937
679148763231985668,2963,1134
679132435750195208,3174,1278
679111216690831360,6391,2823
679062614270468097,18329,9062
679047485189439488,2412,754
679001094530465792,3018,1356
678991772295516161,2490,1289
678969228704284672,1753,509
678800283649069056,2747,991
678798276842360832,3729,1307
678774928607469569,2969,1016
678767140346941444,3768,1510
678764513869611008,1739,528
678755239630127104,7639,3655
678740035362037760,4005,1879
678708137298427904,5945,2678
678675843183484930,3075,1637
678643457146150913,2191,473
678446151570427904,4264,1732
678424312106393600,5788,2803
678410210315247616,4535,2007
678399652199309312,62003,30373
678396796259975168,1693,462
678389028614488064,1993,462
678380236862578688,2598,988
678341075375947776,1842,591
678334497360859136,1381,295
678278586130948096,12256,6661
678255464182861824,1690,408
678023323247357953,2052,427
678021115718029313,14678,6978
677961670166224897,3627,1835
677918531514703872,1435,447
677895101218201600,5156,2324
677716515794329600,3246,1070
677700003327029250,3610,1571
677698403548192770,1301,349
677687604918272002,2630,924
677673981332312066,3550,1639
677662372920729601,2080,1069
677644091929329666,2003,871
677573743309385728,2278,803
677565715327688705,1371,502
677557565589463040,2599,1275
677547928504967168,7385,3973
677530072887205888,1131,245
677335745548390400,3251,1957
677334615166730240,1441,321
677331501395156992,1159,260
677328882937298944,3861,1638
677314812125323265,1751,589
677301033169788928,1323,454
677269281705472000,2114,773
677228873407442944,3766,1791
677187300187611136,2908,1004
676975532580409345,2942,1172
676957860086095872,2342,884
676949632774234114,1377,431
676948236477857792,2303,954
676946864479084545,1807,412
676942428000112642,2203,837
676936541936185344,13509,5375
676916996760600576,3156,1955
676897532954456065,2381,795
676864501615042560,2237,782
676821958043033607,24552,17066
676819651066732545,1913,723
676811746707918848,1506,460
676776431406465024,5291,2190
676617503762681856,3072,1076
676613908052996102,1153,211
676606785097199616,1998,480
676603393314578432,1244,429
676593408224403456,4845,2350
676590572941893632,976,139
676588346097852417,2475,868
676582956622721024,1277,307
676575501977128964,2740,1228
676533798876651520,1986,607
676496375194980353,1598,583
676470639084101634,12358,5099
676440007570247681,1818,733
676430933382295552,1476,377
676263575653122048,2188,592
676237365392908289,1295,324
676219687039057920,79136,33807
676215927814406144,1839,641
676191832485810177,2413,1117
676146341966438401,2035,726
676121918416756736,2271,1270
676101918813499392,2971,1255
676098748976615425,3193,1564
676089483918516224,1391,466
675898130735476737,1737,632
675891555769696257,2255,949
675888385639251968,2524,1040
675878199931371520,4424,1532
675870721063669760,1738,613
675853064436391936,2850,1414
675849018447167488,1000,166
675845657354215424,2416,969
675822767435051008,1613,578
675820929667219457,1109,249
675798442703122432,10851,3679
675781562965868544,1701,515
675740360753160193,1227,376
675710890956750848,2001,901
675707330206547968,2104,749
675706639471788032,680,104
675534494439489536,1904,454
675531475945709568,1244,420
675522403582218240,1095,308
675517828909424640,1382,494
675501075957489664,18115,6312
675497103322386432,3315,1411
675489971617296384,1367,648
675483430902214656,1946,1053
675432746517426176,1600,615
675372240448454658,1798,547
675362609739206656,1105,251
675354435921575936,34539,18533
675349384339542016,4152,2451
675334060156301312,2934,1395
675166823650848770,3817,1748
675153376133427200,6640,2818
675149409102012420,3942,1823
675147105808306176,999,261
675146535592706048,1264,339
675145476954566656,2246,971
675135153782571009,1364,532
675113801096802304,2056,851
675111688094527488,1014,274
675109292475830276,2931,1221
675047298674663426,1114,355
675015141583413248,2852,1293
675006312288268288,1027,244
675003128568291329,1630,506
674999807681908736,2367,1195
674805413498527744,910,383
674800520222154752,3163,931
674793399141146624,2638,1180
674790488185167872,1157,272
674788554665512960,848,225
674781762103414784,2098,1309
674774481756377088,1184,514
674767892831932416,1927,859
674764817387900928,829,259
674754018082705410,1431,482
674752233200820224,1547,502
674743008475090944,1471,591
674742531037511680,515,54
674739953134403584,1175,423
674737130913071104,675,100
674690135443775488,1204,500
674670581682434048,1702,701
674664755118911488,970,272
674646392044941312,1505,541
674644256330530816,1076,296
674638615994089473,1764,630
674632714662858753,1569,618
674606911342424069,987,109
674468880899788800,6518,2212
674447403907457024,1115,384
674436901579923456,1170,421
674422304705744896,1495,572
674416750885273600,713,150
674410619106390016,1253,504
674394782723014656,1571,616
674372068062928900,894,333
674330906434379776,584,78
674318007229923329,1480,555
674307341513269249,11889,7443
674291837063053312,15475,6342
674271431610523648,1644,778
674269164442398721,935,246
674265582246694913,1715,902
674262580978937856,1358,489
674255168825880576,1536,602
674082852460433408,786,182
674075285688614912,1021,307
674063288070742018,6667,2387
674053186244734976,3486,1406
674051556661161984,1521,518
674045139690631169,1482,692
674042553264685056,753,138
674038233588723717,1150,439
674036086168010753,877,234
674024893172875264,1874,1314
674019345211760640,1184,323
674014384960745472,1639,696
674008982932058114,1255,380
673956914389192708,2044,1039
673919437611909120,1218,389
673906403526995968,3337,1747
673887867907739649,975,270
673716320723169284,3222,815
673715861853720576,3716,2240
673711475735838725,1087,319
673709992831262724,885,297
673708611235921920,1118,309
673707060090052608,1151,421
673705679337693185,1310,423
673700254269775872,1492,610
673697980713705472,3974,2094
673689733134946305,1818,691
673688752737402881,1318,528
673686845050527744,1505,466
673680198160809984,1427,502
673662677122719744,1305,385
673656262056419329,750,260
673636718965334016,1170,397
673612854080196609,1652,779
673583129559498752,1240,393
673580926094458881,864,285
673576835670777856,1441,597
673363615379013632,1065,332
673359818736984064,1521,714
673355879178194945,1555,630
673352124999274496,1720,576
673350198937153538,763,224
673345638550134785,2633,1377
673343217010679808,1011,284
673342308415348736,1319,632
673320132811366400,14127,8474
673317986296586240,902,282
673295268553605120,7848,3384
673270968295534593,1106,395
673240798075449344,1478,773
673213039743795200,2351,903
673148804208660480,1776,674
672997845381865473,2046,766
672995267319328768,994,317
672988786805112832,1013,306
672984142909456390,1300,576
672980819271634944,1879,1053
672975131468300288,1761,983
672970152493887488,997,375
672968025906282496,1370,587
672964561327235073,1482,688
672902681409806336,1421,535
672898206762672129,925,446
672884426393653248,1623,880
672877615439593473,1068,392
672834301050937345,1369,612
672828477930868736,1309,518
672640509974827008,1011,342
672622327801233409,1351,525
672614745925664768,1273,625
672609152938721280,1158,411
672604026190569472,1163,432
672594978741354496,1379,642
672591762242805761,988,353
672591271085670400,759,199
672538107540070400,1069,395
672523490734551040,678,184
672488522314567680,1161,469
672482722825261057,1182,643
672481316919734272,739,130
672475084225949696,1499,746
672466075045466113,1411,574
672272411274932228,6725,3592
672267570918129665,1557,648
672264251789176834,1193,365
672256522047614977,2934,1655
672254177670729728,1481,784
672248013293752320,1792,645
672245253877968896,714,165
672239279297454080,930,338
672231046314901505,1916,1068
672222792075620352,815,225
672205392827572224,2356,1227
672169685991993344,1058,394
672160042234327040,906,383
672139350159835138,1829,769
672125275208069120,2507,1214
672095186491711488,1034,389
672082170312290304,980,390
672068090318987265,1354,546
671896809300709376,8805,4413
671891728106971137,1386,597
671882082306625538,3608,1459
671879137494245376,1477,729
671874878652489728,1302,585
671866342182637568,1170,535
671855973984772097,953,483
671789708968640512,7361,3703
671768281401958400,1240,554
671763349865160704,1751,976
671744970634719232,1397,819
671743150407421952,768,241
671735591348891648,1498,794
671729906628341761,8914,4642
671561002136281088,13409,7698
671550332464455680,953,220
671547767500775424,1414,635
671544874165002241,2079,1115
671542985629241344,1139,601
671538301157904385,962,420
671536543010570240,1225,436
671533943490011136,1071,612
671528761649688577,877,273
671520732782923777,1457,564
671518598289059840,986,309
671511350426865664,1683,772
671504605491109889,7337,3753
671497587707535361,962,474
671488513339211776,1050,498
671486386088865792,607,219
671485057807351808,791,245
671390180817915904,1475,783
671362598324076544,1164,311
671357843010908160,415,155
671355857343524864,495,118
671347597085433856,1012,461
671186162933985280,766,228
671182547775299584,1168,364
671166507850801152,910,375
671163268581498880,1733,1178
671159727754231808,388,86
671154572044468225,748,229
671151324042559489,697,161
671147085991960577,698,242
671141549288370177,1216,693
671138694582165504,967,426
671134062904504320,778,205
671122204919246848,3647,2695
671115716440031232,1406,819
671109016219725825,1192,467
670995969505435648,1152,309
670842764863651840,25582,9324
670840546554966016,616,207
670838202509447168,1162,736
670833812859932673,464,132
670832455012716544,765,231
670826280409919488,5808,4325
670823764196741120,806,201
670822709593571328,634,102
670815497391357952,3313,1647
670811965569282048,1173,286
670807719151067136,1195,521
670804601705242624,2050,1005
670803562457407488,351,93
670797304698376195,758,250
670792680469889025,868,293
670789397210615808,691,254
670786190031921152,627,213
670783437142401025,851,419
670782429121134593,1644,834
670780561024270336,808,305
670778058496974848,340,76
670764103623966721,1119,452
670755717859713024,465,120
670733412878163972,999,538
670727704916926465,866,391
670717338665226240,1269,528
670704688707301377,790,392
670691627984359425,610,256
670679630144274432,779,308
670676092097810432,261,45
670668383499735048,11181,5360
670474236058800128,1588,811
670468609693655041,364,89
670465786746662913,1010,588
670452855871037440,571,220
670449342516494336,1237,714
670444955656130560,6991,2097
670442337873600512,677,207
670435821946826752,1096,557
670434127938719744,1466,688
670433248821026816,335,121
670428280563085312,1448,675
670427002554466305,536,174
670421925039075328,1366,682
670420569653809152,656,332
670417414769758208,591,341
670411370698022913,2131,960
670408998013820928,582,237
670403879788544000,449,169
670385711116361728,584,227
670374371102445568,768,286
670361874861563904,340,71
670338931251150849,444,118
670319130621435904,4011,1308
670303360680108032,442,143
670290420111441920,736,300
670093938074779648,1076,358
670086499208155136,724,267
670079681849372674,2328,1338
670073503555706880,1628,843
670069087419133954,661,262
670061506722140161,798,367
670055038660800512,695,351
670046952931721218,674,187
670040295598354432,784,117
670037189829525505,610,296
670003130994700288,345,98
669993076832759809,337,89
669972011175813120,461,171
669970042633789440,313,64
669942763794931712,528,180
669926384437997569,393,111
669923323644657664,245,61
669753178989142016,840,426
669749430875258880,283,68
669684865554620416,544,94
669683899023405056,408,116
669682095984410625,366,141
669680153564442624,697,305
669661792646373376,841,463
669625907762618368,3688,1915
669603084620980224,988,392
669597912108789760,535,160
669583744538451968,1549,989
669573570759163904,450,153
669571471778410496,1651,1065
669567591774625800,243,60
669564461267722241,402,130
669393256313184256,378,81
669375718304980992,1390,767
669371483794317312,515,190
669367896104181761,477,166
669363888236994561,652,242
669359674819481600,380,131
669354382627049472,2821,1349
669353438988365824,673,271
669351434509529089,463,198
669328503091937280,1052,440
669327207240699904,599,121
669324657376567296,514,218
669216679721873412,941,409
669214165781868544,460,178
669203728096960512,1050,507
669037058363662336,683,328
669015743032369152,770,393
669006782128353280,598,264
669000397445533696,21724,6762
668994913074286592,459,249
668992363537309700,780,369
668989615043424256,710,346
668988183816871936,940,500
668986018524233728,574,177
668981893510119424,565,326
668979806671884288,827,374
668975677807423489,1365,619
668967877119254528,154,25
668960084974809088,739,251
668955713004314625,295,74
668932921458302977,280,61
668902994700836864,330,106
668892474547511297,412,161
668872652652679168,550,315
668852170888998912,470,174
668826086256599040,456,147
668815180734689280,596,285
668779399630725120,733,397
668655139528511488,551,229
668645506898350081,936,574
668643542311546881,922,562
668641109086707712,1123,566
668636665813057536,1083,510
668633411083464705,2950,1746
668631377374486528,748,339
668627278264475648,332,122
668625577880875008,411,140
668623201287675904,1507,829
668620235289837568,215,46
668614819948453888,636,335
668587383441514497,1727,1147
668567822092664832,255,61
668544745690562560,542,241
668542336805281792,484,227
668537837512433665,259,78
668528771708952576,486,237
668507509523615744,338,113
668496999348633600,427,140
668484198282485761,442,250
668480044826800133,480,155
668466899341221888,922,545
668297328638447616,643,313
668291999406125056,259,34
668286279830867968,525,144
668274247790391296,858,243
668268907921326080,573,253
668256321989451776,1354,651
668248472370458624,1029,513
668237644992782336,6458,3009
668226093875376128,314,112
668221241640230912,526,209
668204964695683073,576,204
668190681446379520,674,205
668171859951755264,511,203
668154635664932864,513,331
668142349051129856,581,303
668113020489474048,690,258
667937095915278337,1324,839
667924896115245057,309,117
667915453470232577,218,58
667911425562669056,510,318
667902449697558528,875,390
667886921285246976,1971,1151
667885044254572545,848,511
667878741721415682,406,125
667873844930215936,652,427
667866724293877760,3107,1085
667861340749471744,250,83
